timestamp,title,seller_name,brand,description,initial_price,final_price,currency,availability,reviews_count,categories,asin,buybox_seller,number_of_sellers,root_bs_rank,answered_questions,domain,images_count,url,video_count,image_url,item_weight,rating,product_dimensions,seller_id,date_first_available,discount,model_number,manufacturer,department,plus_content,upc,video,top_review,variations,delivery,features,format,buybox_prices,parent_asin,input_asin,ingredients,origin_url,bought_past_month,is_available,root_bs_category,bs_category,bs_rank,badge,subcategory_rank,amazon_choice,images,product_details,prices_breakdown,country_of_origin
2020-06-16 00:00:00.000,Asus ROG Strix Scar 15,Official Asus ROG Store,Asus ROG,The Asus ROG Strix Scar 15 offers top-notch performance and premium design.,2409.42,2169.49,USD,Limited Stock,3638,"[""Electronics"", ""PC & Hardware"", ""Laptop"", ""Gaming Laptop""]",ESCC0ZC4F9,Asus ROG Official,5,391,252,amazon.com,5,https://www.amazon.com/dp/8LSNGJA7LI,1,https://m.media-amazon.com/images/I/532143980.jpg,0.21 kg,3.6,41 x 33 x 20 cm,SELLER4347,2022-03-06 00:00:00.000,9%,MOD8747,Asus ROG,Electronics,true,556044366258,false,This product exceeded my expectations!,"[{""asin"": ""0O8R2Y0SM0"", ""name"": ""Strix Scar 15 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 2169.49, ""currency"": ""USD""}",CBQT2Y9UMD,9UR2JXU8Z7,,https://www.amazon.com/dp/V63MT78DMC,23,true,Electronics,Gaming Laptop,9,Amazon's Choice,28,false,"[""https://m.media-amazon.com/images/I/604089183.jpg""]",Full specifications for Asus ROG Strix Scar 15 available on Amazon.,"{""initial"": 2409.42, ""final"": 2169.49}",Germany
2024-01-09 00:00:00.000,Sony PlayStation 5 Standard,Official Sony Store,Sony,The Sony PlayStation 5 Standard offers top-notch performance and premium design.,425.0,401.83,USD,Out of Stock,1023,"[""Electronics"", ""Gaming Consoles""]",YFL14ER9DU,Sony Official,3,542,238,amazon.com,3,https://www.amazon.com/dp/X9MN4DMTHW,3,https://m.media-amazon.com/images/I/262675848.jpg,2.28 kg,4.9,15 x 14 x 14 cm,SELLER8157,2024-04-13 00:00:00.000,5%,MOD3220,Sony,Electronics,false,272918442255,true,This product exceeded my expectations!,"[{""asin"": ""WCN4JOWFHQ"", ""name"": ""PlayStation 5 Standard - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 401.83, ""currency"": ""USD""}",5DMXC2FRA8,BCHE84Y2AU,,https://www.amazon.com/dp/Z7RQL1YANG,144,true,Electronics,Gaming Consoles,400,Best Seller,250,false,"[""https://m.media-amazon.com/images/I/904299678.jpg"", ""https://m.media-amazon.com/images/I/181240892.jpg""]",Full specifications for Sony PlayStation 5 Standard available on Amazon.,"{""initial"": 425.0, ""final"": 401.83}",Japan
2024-06-17 00:00:00.000,Apple MacBook Pro 16,Official Apple Store,Apple,The Apple MacBook Pro 16 offers top-notch performance and premium design.,1650.28,1585.86,USD,Out of Stock,2304,"[""Electronics"", ""PC & Hardware"", ""Laptop""]",OPDVLIFXZR,Apple Official,4,507,283,amazon.com,8,https://www.amazon.com/dp/L7B96EQ9C7,5,https://m.media-amazon.com/images/I/143497958.jpg,0.96 kg,4.5,15 x 39 x 16 cm,SELLER9429,2025-12-23 00:00:00.000,3%,MOD8837,Apple,Electronics,true,247749321415,true,This product exceeded my expectations!,"[{""asin"": ""9TKYBO39K3"", ""name"": ""MacBook Pro 16 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1585.86, ""currency"": ""USD""}",HQV9IIL4Z9,SFK7VO3CSC,,https://www.amazon.com/dp/YDVOAXDUJG,107,true,Electronics,Laptop,956,Best Seller,160,false,"[""https://m.media-amazon.com/images/I/281094840.jpg"", ""https://m.media-amazon.com/images/I/164513727.jpg""]",Full specifications for Apple MacBook Pro 16 available on Amazon.,"{""initial"": 1650.28, ""final"": 1585.86}",Germany
2019-11-28 00:00:00.000,Sony PlayStation 5 Standard,Official Sony Store,Sony,The Sony PlayStation 5 Standard offers top-notch performance and premium design.,581.43,511.27,USD,Limited Stock,3553,"[""Electronics"", ""Gaming Consoles""]",6ML3Q64U4H,Sony Official,1,802,52,amazon.com,7,https://www.amazon.com/dp/RUFB6WMQ35,2,https://m.media-amazon.com/images/I/332557304.jpg,2.78 kg,4.2,46 x 38 x 9 cm,SELLER8996,2019-06-17 00:00:00.000,12%,MOD4853,Sony,Electronics,false,944192328314,false,This product exceeded my expectations!,"[{""asin"": ""0D72LK215C"", ""name"": ""PlayStation 5 Standard - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 511.27, ""currency"": ""USD""}",2SJ2XOYWPU,3ZTETJZDM4,,https://www.amazon.com/dp/PWOXPG4Q8Q,294,true,Electronics,Gaming Consoles,380,,307,false,"[""https://m.media-amazon.com/images/I/694100458.jpg""]",Full specifications for Sony PlayStation 5 Standard available on Amazon.,"{""initial"": 581.43, ""final"": 511.27}",South Korea
2023-03-06 00:00:00.000,Apple iPhone 14,Official Apple Store,Apple,The Apple iPhone 14 offers top-notch performance and premium design.,968.95,841.04,USD,Limited Stock,4250,"[""Electronics"", ""Mobile Phones""]",98SY8L4GSZ,Apple Official,3,1698,442,amazon.com,3,https://www.amazon.com/dp/38TIA2L0XZ,3,https://m.media-amazon.com/images/I/272564331.jpg,1.19 kg,4.5,14 x 43 x 7 cm,SELLER2507,2020-08-16 00:00:00.000,13%,MOD6461,Apple,Electronics,true,722162933949,true,This product exceeded my expectations!,"[{""asin"": ""NJYOHK4VYF"", ""name"": ""iPhone 14 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 841.04, ""currency"": ""USD""}",B4CBISYWEI,GTB4VI032Q,,https://www.amazon.com/dp/VQRIGSMYVT,276,true,Electronics,Mobile Phones,340,Best Seller,78,true,"[""https://m.media-amazon.com/images/I/564685511.jpg"", ""https://m.media-amazon.com/images/I/280759949.jpg""]",Full specifications for Apple iPhone 14 available on Amazon.,"{""initial"": 968.95, ""final"": 841.04}",USA
2024-02-16 00:00:00.000,Seagate Barracuda HDD,Official Seagate Store,Seagate,The Seagate Barracuda HDD offers top-notch performance and premium design.,85.5,78.42,USD,In Stock,1143,"[""Electronics"", ""Storage Devices""]",FG3W9SCJVL,Seagate Official,1,3409,155,amazon.com,10,https://www.amazon.com/dp/W5SIU931LU,1,https://m.media-amazon.com/images/I/150885179.jpg,1.53 kg,4.0,21 x 25 x 7 cm,SELLER2859,2023-01-06 00:00:00.000,8%,MOD2178,Seagate,Electronics,false,337017058724,true,This product exceeded my expectations!,"[{""asin"": ""5WZR7ECM94"", ""name"": ""Barracuda HDD - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 78.42, ""currency"": ""USD""}",4X3QVMO6FM,R1ME1JN3L5,,https://www.amazon.com/dp/RJVFX8EWHP,31,true,Electronics,Storage Devices,976,Best Seller,413,true,"[""https://m.media-amazon.com/images/I/725053809.jpg"", ""https://m.media-amazon.com/images/I/137072118.jpg""]",Full specifications for Seagate Barracuda HDD available on Amazon.,"{""initial"": 85.5, ""final"": 78.42}",China
2022-03-19 00:00:00.000,Samsung 980 PRO SSD,Official Samsung Store,Samsung,The Samsung 980 PRO SSD offers top-notch performance and premium design.,346.76,322.71,USD,Out of Stock,3085,"[""Electronics"", ""Storage Devices""]",T142D1DSUO,Samsung Official,5,4944,62,amazon.com,4,https://www.amazon.com/dp/09C9SG3CYB,5,https://m.media-amazon.com/images/I/580686282.jpg,2.19 kg,4.2,48 x 31 x 17 cm,SELLER6457,2021-09-11 00:00:00.000,6%,MOD6078,Samsung,Electronics,true,131491653538,true,This product exceeded my expectations!,"[{""asin"": ""KP757XPV06"", ""name"": ""980 PRO SSD - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 322.71, ""currency"": ""USD""}",4OJDXQEB8Y,ODP1V41SLS,,https://www.amazon.com/dp/73OOACBRML,172,true,Electronics,Storage Devices,36,,428,false,"[""https://m.media-amazon.com/images/I/162018495.jpg"", ""https://m.media-amazon.com/images/I/753091790.jpg""]",Full specifications for Samsung 980 PRO SSD available on Amazon.,"{""initial"": 346.76, ""final"": 322.71}",China
2022-08-11 00:00:00.000,Samsung Galaxy Z Fold5,Official Samsung Store,Samsung,The Samsung Galaxy Z Fold5 offers top-notch performance and premium design.,843.87,750.3,USD,Limited Stock,4223,"[""Electronics"", ""Mobile Phones""]",8HEXRVPF0M,Samsung Official,5,1572,200,amazon.com,5,https://www.amazon.com/dp/MJ81XWO5YD,4,https://m.media-amazon.com/images/I/393711490.jpg,2.42 kg,4.9,42 x 33 x 3 cm,SELLER3368,2025-08-21 00:00:00.000,11%,MOD5446,Samsung,Electronics,true,317613528391,true,This product exceeded my expectations!,"[{""asin"": ""Q7DL7VUTWR"", ""name"": ""Galaxy Z Fold5 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 750.3, ""currency"": ""USD""}",OZCS5A9U28,3UDCZ1BEGG,,https://www.amazon.com/dp/QY2AAKEI1V,103,true,Electronics,Mobile Phones,605,,178,false,"[""https://m.media-amazon.com/images/I/838013791.jpg"", ""https://m.media-amazon.com/images/I/569046350.jpg"", ""https://m.media-amazon.com/images/I/203997523.jpg""]",Full specifications for Samsung Galaxy Z Fold5 available on Amazon.,"{""initial"": 843.87, ""final"": 750.3}",USA
2020-12-01 00:00:00.000,Sony PlayStation 5 Digital Edition,Official Sony Store,Sony,The Sony PlayStation 5 Digital Edition offers top-notch performance and premium design.,549.79,505.33,USD,Out of Stock,2650,"[""Electronics"", ""Gaming Consoles""]",4O4LKI30QG,Sony Official,5,2317,67,amazon.com,10,https://www.amazon.com/dp/2FX1BIWTH3,4,https://m.media-amazon.com/images/I/104505494.jpg,2.84 kg,3.2,27 x 42 x 16 cm,SELLER3841,2023-03-26 00:00:00.000,8%,MOD9081,Sony,Electronics,false,554808781697,true,This product exceeded my expectations!,"[{""asin"": ""SI2XQ8MD0K"", ""name"": ""PlayStation 5 Digital Edition - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 505.33, ""currency"": ""USD""}",VOQYC5F7YE,2BP8OC2V8T,,https://www.amazon.com/dp/OKY6769SAP,325,true,Electronics,Gaming Consoles,76,Amazon's Choice,280,true,"[""https://m.media-amazon.com/images/I/646373998.jpg""]",Full specifications for Sony PlayStation 5 Digital Edition available on Amazon.,"{""initial"": 549.79, ""final"": 505.33}",South Korea
2023-08-24 00:00:00.000,Samsung Galaxy Z Fold5,Official Samsung Store,Samsung,The Samsung Galaxy Z Fold5 offers top-notch performance and premium design.,1755.16,1503.04,USD,Limited Stock,1878,"[""Electronics"", ""Mobile Phones""]",4KDP1C1CCW,Samsung Official,1,3585,67,amazon.com,6,https://www.amazon.com/dp/YAJP859S6K,5,https://m.media-amazon.com/images/I/128344255.jpg,1.03 kg,3.4,40 x 46 x 20 cm,SELLER2243,2022-08-19 00:00:00.000,14%,MOD6846,Samsung,Electronics,false,958850012927,false,This product exceeded my expectations!,"[{""asin"": ""OH4F3111N2"", ""name"": ""Galaxy Z Fold5 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1503.04, ""currency"": ""USD""}",U8MQ40RKY5,LW50IU9AEC,,https://www.amazon.com/dp/313G6IVQ6L,13,true,Electronics,Mobile Phones,389,Amazon's Choice,34,true,"[""https://m.media-amazon.com/images/I/777086985.jpg"", ""https://m.media-amazon.com/images/I/331819773.jpg"", ""https://m.media-amazon.com/images/I/462715615.jpg""]",Full specifications for Samsung Galaxy Z Fold5 available on Amazon.,"{""initial"": 1755.16, ""final"": 1503.04}",South Korea
2024-08-26 00:00:00.000,MSI Raider GE78,Official MSI Store,MSI,The MSI Raider GE78 offers top-notch performance and premium design.,2455.5,2144.48,USD,Out of Stock,1084,"[""Electronics"", ""PC & Hardware"", ""Laptop"", ""Gaming Laptop""]",X602GPQ4B3,MSI Official,3,4652,34,amazon.com,3,https://www.amazon.com/dp/FWRODTG6UQ,3,https://m.media-amazon.com/images/I/252729545.jpg,1.3 kg,4.7,33 x 32 x 9 cm,SELLER6173,2023-07-04 00:00:00.000,12%,MOD5849,MSI,Electronics,false,254017067432,false,This product exceeded my expectations!,"[{""asin"": ""NB25E53EV6"", ""name"": ""Raider GE78 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 2144.48, ""currency"": ""USD""}",I591MMORHT,W1EL33XN48,,https://www.amazon.com/dp/OAV1LLINAD,83,false,Electronics,Gaming Laptop,630,Amazon's Choice,14,true,"[""https://m.media-amazon.com/images/I/721179433.jpg"", ""https://m.media-amazon.com/images/I/275421704.jpg""]",Full specifications for MSI Raider GE78 available on Amazon.,"{""initial"": 2455.5, ""final"": 2144.48}",South Korea
2021-01-16 00:00:00.000,Seagate Expansion Portable,Official Seagate Store,Seagate,The Seagate Expansion Portable offers top-notch performance and premium design.,295.29,282.75,USD,Limited Stock,4530,"[""Electronics"", ""Storage Devices""]",BEMUNK9HAW,Seagate Official,3,2936,40,amazon.com,6,https://www.amazon.com/dp/ZWCV74EIW5,5,https://m.media-amazon.com/images/I/317060112.jpg,0.67 kg,3.9,40 x 12 x 14 cm,SELLER8048,2020-07-04 00:00:00.000,4%,MOD5350,Seagate,Electronics,true,462626078357,false,This product exceeded my expectations!,"[{""asin"": ""L87MGJDKAL"", ""name"": ""Expansion Portable - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 282.75, ""currency"": ""USD""}",V9SSFEPWC2,YLPM0F95O1,,https://www.amazon.com/dp/TSZT3BOVSO,353,false,Electronics,Storage Devices,793,Best Seller,487,true,"[""https://m.media-amazon.com/images/I/308845636.jpg"", ""https://m.media-amazon.com/images/I/491948588.jpg""]",Full specifications for Seagate Expansion Portable available on Amazon.,"{""initial"": 295.29, ""final"": 282.75}",Germany
2020-08-26 00:00:00.000,Seagate Barracuda HDD,Official Seagate Store,Seagate,The Seagate Barracuda HDD offers top-notch performance and premium design.,63.38,58.3,USD,In Stock,4697,"[""Electronics"", ""Storage Devices""]",XV28BO1N95,Seagate Official,1,3201,167,amazon.com,4,https://www.amazon.com/dp/A5R7KQ8OKB,5,https://m.media-amazon.com/images/I/660009304.jpg,0.23 kg,5.0,46 x 14 x 19 cm,SELLER4933,2022-01-25 00:00:00.000,8%,MOD1453,Seagate,Electronics,true,605813569919,false,This product exceeded my expectations!,"[{""asin"": ""532WBBUBM7"", ""name"": ""Barracuda HDD - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 58.3, ""currency"": ""USD""}",5R5PGR9XRI,NUULGPR1S5,,https://www.amazon.com/dp/GW1PD1E9O9,151,false,Electronics,Storage Devices,270,Amazon's Choice,412,false,"[""https://m.media-amazon.com/images/I/761485944.jpg"", ""https://m.media-amazon.com/images/I/686357187.jpg""]",Full specifications for Seagate Barracuda HDD available on Amazon.,"{""initial"": 63.38, ""final"": 58.3}",Germany
2019-07-30 00:00:00.000,Samsung T7 Portable SSD,Official Samsung Store,Samsung,The Samsung T7 Portable SSD offers top-notch performance and premium design.,120.9,106.4,USD,Limited Stock,2884,"[""Electronics"", ""Storage Devices""]",B55SCOROTV,Samsung Official,2,2989,213,amazon.com,6,https://www.amazon.com/dp/4Y2LC7FYH2,1,https://m.media-amazon.com/images/I/171167074.jpg,1.21 kg,4.5,48 x 34 x 18 cm,SELLER1105,2022-09-06 00:00:00.000,11%,MOD8215,Samsung,Electronics,false,371585275769,true,This product exceeded my expectations!,"[{""asin"": ""WQ5LK8H1RA"", ""name"": ""T7 Portable SSD - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 106.4, ""currency"": ""USD""}",M83Q95U8KY,0XFB5X72JG,,https://www.amazon.com/dp/ZVPWV8EJY3,38,true,Electronics,Storage Devices,516,Best Seller,191,false,"[""https://m.media-amazon.com/images/I/831695856.jpg"", ""https://m.media-amazon.com/images/I/181452501.jpg"", ""https://m.media-amazon.com/images/I/816294103.jpg""]",Full specifications for Samsung T7 Portable SSD available on Amazon.,"{""initial"": 120.9, ""final"": 106.4}",USA
2019-02-23 00:00:00.000,Apple MacBook Air M2,Official Apple Store,Apple,The Apple MacBook Air M2 offers top-notch performance and premium design.,1188.6,1139.08,USD,In Stock,418,"[""Electronics"", ""PC & Hardware"", ""Laptop""]",KP681BVFQ6,Apple Official,1,4518,30,amazon.com,6,https://www.amazon.com/dp/VPZT6FXDJ2,0,https://m.media-amazon.com/images/I/489034333.jpg,2.09 kg,4.4,37 x 16 x 20 cm,SELLER6020,2025-08-23 00:00:00.000,4%,MOD1719,Apple,Electronics,true,269013444321,true,This product exceeded my expectations!,"[{""asin"": ""4ATODTN2EL"", ""name"": ""MacBook Air M2 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1139.08, ""currency"": ""USD""}",7VG8ENC5CG,PKZJ2GJZSZ,,https://www.amazon.com/dp/47EH8F7W2I,412,true,Electronics,Laptop,682,Amazon's Choice,496,false,"[""https://m.media-amazon.com/images/I/835677722.jpg""]",Full specifications for Apple MacBook Air M2 available on Amazon.,"{""initial"": 1188.6, ""final"": 1139.08}",Germany
2019-10-09 00:00:00.000,Seagate Expansion Portable,Official Seagate Store,Seagate,The Seagate Expansion Portable offers top-notch performance and premium design.,265.04,227.18,USD,In Stock,617,"[""Electronics"", ""Storage Devices""]",KIGOL7053L,Seagate Official,1,3592,365,amazon.com,2,https://www.amazon.com/dp/B45H3Z8HRD,1,https://m.media-amazon.com/images/I/757000591.jpg,1.41 kg,3.7,47 x 10 x 14 cm,SELLER1860,2020-04-17 00:00:00.000,14%,MOD1884,Seagate,Electronics,true,790080221383,true,This product exceeded my expectations!,"[{""asin"": ""OZ14WXZLOX"", ""name"": ""Expansion Portable - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 227.18, ""currency"": ""USD""}",MR7BVT6PDH,1AKISHHXUR,,https://www.amazon.com/dp/QYVDZFO7HI,303,true,Electronics,Storage Devices,774,Amazon's Choice,189,true,"[""https://m.media-amazon.com/images/I/955819472.jpg""]",Full specifications for Seagate Expansion Portable available on Amazon.,"{""initial"": 265.04, ""final"": 227.18}",China
2021-10-24 00:00:00.000,Dyson V15 Detect,Official Dyson Store,Dyson,The Dyson V15 Detect offers top-notch performance and premium design.,597.11,564.05,USD,Out of Stock,76,"[""Home & Kitchen"", ""Appliances""]",IBGIQ6A04H,Dyson Official,1,2081,307,amazon.com,7,https://www.amazon.com/dp/1M3N8DWDQQ,5,https://m.media-amazon.com/images/I/973733934.jpg,0.54 kg,3.5,29 x 44 x 19 cm,SELLER1400,2019-05-26 00:00:00.000,5%,MOD5523,Dyson,Home & Kitchen,false,480434446274,true,This product exceeded my expectations!,"[{""asin"": ""XEIBFUXLM7"", ""name"": ""V15 Detect - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 564.05, ""currency"": ""USD""}",ZDGQQRPTSM,84LCKTOKII,,https://www.amazon.com/dp/ARXDL9GRUV,416,false,Home & Kitchen,Appliances,372,Amazon's Choice,136,true,"[""https://m.media-amazon.com/images/I/553635287.jpg""]",Full specifications for Dyson V15 Detect available on Amazon.,"{""initial"": 597.11, ""final"": 564.05}",Japan
2025-05-01 00:00:00.000,Apple iPhone 14 Pro,Official Apple Store,Apple,The Apple iPhone 14 Pro offers top-notch performance and premium design.,1020.43,904.87,USD,In Stock,2119,"[""Electronics"", ""Mobile Phones""]",RCZN8JDQ93,Apple Official,4,1582,412,amazon.com,7,https://www.amazon.com/dp/YCKHP9R2TY,5,https://m.media-amazon.com/images/I/235672271.jpg,1.0 kg,4.0,31 x 40 x 20 cm,SELLER7398,2024-12-13 00:00:00.000,11%,MOD5896,Apple,Electronics,true,761747136934,true,This product exceeded my expectations!,"[{""asin"": ""ZFQAHYOGEQ"", ""name"": ""iPhone 14 Pro - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 904.87, ""currency"": ""USD""}",KNTMRH55SI,NHOTLFNQDJ,,https://www.amazon.com/dp/L5770B5GN1,265,false,Electronics,Mobile Phones,697,Amazon's Choice,277,true,"[""https://m.media-amazon.com/images/I/668837780.jpg""]",Full specifications for Apple iPhone 14 Pro available on Amazon.,"{""initial"": 1020.43, ""final"": 904.87}",USA
2019-11-04 00:00:00.000,Seagate Expansion Portable,Official Seagate Store,Seagate,The Seagate Expansion Portable offers top-notch performance and premium design.,277.55,244.31,USD,In Stock,1532,"[""Electronics"", ""Storage Devices""]",3HQLAC9USL,Seagate Official,4,233,129,amazon.com,5,https://www.amazon.com/dp/BSGAYZJE4F,1,https://m.media-amazon.com/images/I/399802026.jpg,0.49 kg,3.3,45 x 22 x 3 cm,SELLER8968,2019-06-27 00:00:00.000,11%,MOD6734,Seagate,Electronics,false,178318725601,false,This product exceeded my expectations!,"[{""asin"": ""ZM5KDESKG6"", ""name"": ""Expansion Portable - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 244.31, ""currency"": ""USD""}",UZWG7ME7LK,57TJ8UHM5W,,https://www.amazon.com/dp/6R31CRQSUY,125,true,Electronics,Storage Devices,642,Amazon's Choice,134,true,"[""https://m.media-amazon.com/images/I/595251301.jpg"", ""https://m.media-amazon.com/images/I/395485754.jpg"", ""https://m.media-amazon.com/images/I/882961658.jpg""]",Full specifications for Seagate Expansion Portable available on Amazon.,"{""initial"": 277.55, ""final"": 244.31}",South Korea
2019-06-30 00:00:00.000,Microsoft Xbox Series X,Official Microsoft Store,Microsoft,The Microsoft Xbox Series X offers top-notch performance and premium design.,325.39,294.63,USD,Out of Stock,3738,"[""Electronics"", ""Gaming Consoles""]",RT21IXO1I3,Microsoft Official,4,3467,457,amazon.com,3,https://www.amazon.com/dp/OMQEGAVDSH,2,https://m.media-amazon.com/images/I/506038553.jpg,1.21 kg,4.7,19 x 22 x 15 cm,SELLER9410,2022-11-10 00:00:00.000,9%,MOD4242,Microsoft,Electronics,true,277111312568,false,This product exceeded my expectations!,"[{""asin"": ""HLR9BGVO1X"", ""name"": ""Xbox Series X - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 294.63, ""currency"": ""USD""}",XSUA1SEKV2,ZZQLE3R7EE,,https://www.amazon.com/dp/YB7D9OUU4F,13,false,Electronics,Gaming Consoles,402,Best Seller,67,false,"[""https://m.media-amazon.com/images/I/343368130.jpg"", ""https://m.media-amazon.com/images/I/836048241.jpg"", ""https://m.media-amazon.com/images/I/792302109.jpg""]",Full specifications for Microsoft Xbox Series X available on Amazon.,"{""initial"": 325.39, ""final"": 294.63}",South Korea
2021-11-22 00:00:00.000,MSI Stealth 15,Official MSI Store,MSI,The MSI Stealth 15 offers top-notch performance and premium design.,2736.29,2658.72,USD,In Stock,3376,"[""Electronics"", ""PC & Hardware"", ""Laptop"", ""Gaming Laptop""]",7R59SY4G0F,MSI Official,5,58,216,amazon.com,1,https://www.amazon.com/dp/C06BRGBMNB,5,https://m.media-amazon.com/images/I/382756392.jpg,2.16 kg,4.2,40 x 42 x 12 cm,SELLER9658,2020-06-29 00:00:00.000,2%,MOD2317,MSI,Electronics,true,511770943723,true,This product exceeded my expectations!,"[{""asin"": ""EPX2ZY5ULC"", ""name"": ""Stealth 15 - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 2658.72, ""currency"": ""USD""}",JDH2Y35HD6,L6P4KFVW1U,,https://www.amazon.com/dp/612Z44UDY5,424,true,Electronics,Gaming Laptop,16,,208,false,"[""https://m.media-amazon.com/images/I/954100166.jpg"", ""https://m.media-amazon.com/images/I/101747027.jpg"", ""https://m.media-amazon.com/images/I/360722580.jpg""]",Full specifications for MSI Stealth 15 available on Amazon.,"{""initial"": 2736.29, ""final"": 2658.72}",USA
2025-09-24 00:00:00.000,Philips Airfryer XXL,Official Philips Store,Philips,The Philips Airfryer XXL offers top-notch performance and premium design.,155.25,149.69,USD,In Stock,260,"[""Home & Kitchen"", ""Appliances""]",RZVK9UNHVQ,Philips Official,5,1767,383,amazon.com,1,https://www.amazon.com/dp/LNLEPKX55W,5,https://m.media-amazon.com/images/I/480747332.jpg,2.12 kg,3.5,19 x 10 x 4 cm,SELLER2660,2022-03-02 00:00:00.000,3%,MOD1266,Philips,Home & Kitchen,false,560783732105,true,This product exceeded my expectations!,"[{""asin"": ""HCIFA19EWP"", ""name"": ""Airfryer XXL - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 149.69, ""currency"": ""USD""}",FJJO4PLZCG,T8WL3BPS2N,,https://www.amazon.com/dp/8JAHZSMUEE,414,false,Home & Kitchen,Appliances,555,Amazon's Choice,273,false,"[""https://m.media-amazon.com/images/I/940092487.jpg""]",Full specifications for Philips Airfryer XXL available on Amazon.,"{""initial"": 155.25, ""final"": 149.69}",China
2019-03-10 00:00:00.000,Apple iPhone 15 Pro,Official Apple Store,Apple,The Apple iPhone 15 Pro offers top-notch performance and premium design.,1050.56,1007.12,USD,In Stock,2288,"[""Electronics"", ""Mobile Phones""]",AYWPN8FDSH,Apple Official,3,4313,122,amazon.com,7,https://www.amazon.com/dp/X9GTGJ8RBD,4,https://m.media-amazon.com/images/I/142398895.jpg,1.34 kg,4.2,11 x 47 x 17 cm,SELLER4360,2025-10-14 00:00:00.000,4%,MOD1370,Apple,Electronics,true,778272557230,true,This product exceeded my expectations!,"[{""asin"": ""LT8PB5EEAS"", ""name"": ""iPhone 15 Pro - Variant""}]","[""Standard Shipping"", ""Express Shipping""]","[""Feature 1"", ""Feature 2"", ""Feature 3""]",Standard,"{""price"": 1007.12, ""currency"": ""USD""}",CKCG7QTP1X,PXC6EBZDXY,,https://www.amazon.com/dp/4A2UNFQRUP,483,true,Electronics,Mobile Phones,953,,102,true,"[""https://m.media-amazon.com/images/I/225822117.jpg"", ""https://m.media-amazon.com/images/I/721394098.jpg"", ""https://m.media-amazon.com/images/I/459631398.jpg""]",Full specifications for Apple iPhone 15 Pro available on Amazon.,"{""initial"": 1050.56, ""final"": 1007.12}",Germany
